TweetText,Name,Opinion
"b'India carried out a non military pre-emptive strikes on Jaish camp at Balakot, several casualties of suicide bombers and Jaish cadres but Pakistani civilians were not targeted, says foreign secretary'",Sagarika,Negative
"b'Which Balakot was hit, Balakot in Pakhtunkhwa or Balakot in PoK? Await official response from @IAF_MCC https://t.co/oRJh7CCNjA'",Sagarika,Negative
b'Whoa.. https://t.co/crWIWDJ5IR',Sagarika,Negative
"b'And why so bitter and vituperatively mocking of political opponents at the moment when the country should remember the valour of soldiers who laid down their lives? This was not the time, surely. https://t.co/kslQ7QV93Q'",Sagarika,Positive
b'Thanks a ton Sura \xf0\x9f\x99\x8f https://t.co/cCXibPJc9o',Sagarika,Positive
"b'Why is Modiji delivering an openly political campaign speech at the inauguration of the #WarMemorial which should be a moment for all Indians, as a memorial to a country\xe2\x80\x99s sacrifice and valour? Why bring party politics into this?'",Sagarika,Negative
"b'The petite silk sari clad woman who fought like a soldier for India, who fought a real war and achieved India\xe2\x80\x99s most decisive military victory  https://t.co/m91uaBZBx6'",Sagarika,Positive
"b'In UP, BSP-SP alliance is moving forward steadily with @Mayawati and @yadavakhilesh keeping up ties, but national parties are struggling with allies  https://t.co/Eke5bnuAqu'",Sagarika,Positive
b'@varesowais @timesofindia Thanks dear . Blessings',Sagarika,Positive
"b'All power to you dear @priyaramani sorry couldn\xe2\x80\x99t be there today, with you in spirit all the way. You stay strong : your case is a march towards a legal landmark on workplace sexual harassment https://t.co/T9sZ4y25yK'",Sagarika,Positive
"b'Kashmiris, turn off jingoist TV. Let\xe2\x80\x99s fight the enemy together. My open letter to Kashmiris. https://t.co/ptqsXnQG5A'",Sagarika,Negative
"b'Kashmiris, turn off jingoist TV, let\xe2\x80\x99s fight the enemy together. Reupping my piece in Sunday @timesofindia https://t.co/KKbrTLcNZh'",Sagarika,Negative
b'Some speakers of Hinglish pronounce the word \xe2\x80\x98embarassing\xe2\x80\x99 as \xe2\x80\x98embracing\xe2\x80\x99. \xf0\x9f\x98\x8e Monday satire for you from me https://t.co/vj5PuTLwG9',Sagarika,Negative
b'thanks \xf0\x9f\x99\x8f https://t.co/YfTRgMLSXf',Sagarika,Positive
"b'Kashmiris, turn off jingoist TV. Let\xe2\x80\x99s fight the enemy together . My open letter to Kashmiris https://t.co/ptqsXnQG5A'",Sagarika,Negative
"b'My open letter to all Kashmiris, many many Indians are proud of you and will fight for you. Let\xe2\x80\x99s fight hate together and turn off jingoist TV and hate spreading politicians. https://t.co/SWJVCVQmdN'",Sagarika,Positive
"b""Dear Kashmiris, turn off jingoist TV. Let\xe2\x80\x99s fight the enemy together . My open letter to Kashmiris in today's Times Of India. https://t.co/ptqsXnQG5A""",Sagarika,Positive
"b""Dear Kashmiris, we are so proud that you are here. Lets turn off jingoist TV, ignore the narrow-minded politicians and fight our common enemy together. My open letter to Kashmiris in today's @timesofindia https://t.co/ptqsXnQG5A""",Sagarika,Negative
"b'Dear Kashmiris, we are proud that you are here. Let\xe2\x80\x99s turn off jingoist TV, ignore the narrow minded politicians and let\xe2\x80\x99s fight hate together. My open letter to Kashmiris in today\xe2\x80\x99s Sunday @timesofindia https://t.co/FX7Fgr3SIc'",Sagarika,Negative
"b'Have to say @capt_amarinder is PM material. In the hour of crisis, the brave Sikh steps up https://t.co/VmsyrYBdb3'",Sagarika,Negative
b'#sackmeghalayagovernor #sackmeghalayagovernor #sackmeghalayagovernor https://t.co/9S950J4ort',Sagarika,Negative
b'Its taken a full week for Modiji to wake up to the fact that Kashmiris are being attacked and that these attacks should stop. Will these belated words change anything on the ground? And will @tathagata2 be sacked now or not? #sackmeghalayagovernor',Sagarika,Negative
b'Delighted to see #WhyIAmALiberal still in the window at @Books_at_Bahri \xf0\x9f\x98\x80\xf0\x9f\x99\x8f https://t.co/XhYkPqnYJZ',Sagarika,Negative
b'Must read from Kanti Bajpai https://t.co/XwR5Hv1YP6',Sagarika,Positive
"b'PM @narendramodi \xe2\x80\x98s refusal to ask country to stay calm, to send directive saying no Kashmiri will be attacked, is unforgivable and shows he is trying to use #Pulwama to gain \xe2\x80\x9cnationalist\xe2\x80\x9d vote in polls. https://t.co/OS1LiTM5U8'",Sagarika,Negative
b'Don\xe2\x80\x99t get this about so many commentators. Why rush to sit with media outlets that spew hate and become complicit in their agenda? https://t.co/5LXmHU6xR9',Sagarika,Negative
b'Pakistan says it has no concern with India diverting water of 3 eastern rivers as Indus Water Treaty allows it to do so. Did someone say \xe2\x80\x98punishment ?\xe2\x80\x99 https://t.co/TUXLa3Gjjx',Sagarika,Negative
"b""Yashwant Sinha calls for PM's resignation if was informed on #Pulwama and still continued with photoshoot https://t.co/KhQdXQ4BXT""",Sagarika,Negative
"b'The @IndEditorsGuild condemns tirade of abuse against journalists, particularly women journalists https://t.co/BizNhDs7At'",Sagarika,Positive
"b'Maharashtra: Kashmiri students beaten up in Yavatmal | India News, The Indian Express https://t.co/0RjjFMEO0F via @IndianExpress'",Sagarika,Positive
b'So convenient! Cash in on Nehru and Mahatma Gandhi abroad and raise merry hell at home in the lust for power https://t.co/Wj9xd4xgvl',Sagarika,Negative
b'Sikhs across Punjab have rushed to protect Kashmiris. https://t.co/R6EIwiBLlK via @TOICitiesNews',Sagarika,Positive
"b'As national parties look to stitch alliances, clear there is obviously no ""Modi wave"" in 2019, its an election all about competing gathbandhans. @timesofindia editorial https://t.co/xwONNyQhlz'",Sagarika,Negative
b'The surgical strikes were politicised and over-hyped was the view of #Gen Hooda who oversaw the operation. https://t.co/h4I4ipgpgD',Sagarika,Negative
"b'Hope they bring those suggestions on board. At least Cong move shows a little more gravitas than our current discourse of cloud cukoo land screeching, posturing, camera friendly politicians and the social and TV media hysteria https://t.co/z0RwOHbqNh'",Sagarika,Negative
"b""Good for @INCIndia to bring in surgical strike hero Gen. Hooda for a Task Force on national security. It is the best soldiers who must prepare India's defences, and keep the netas, babus &amp; spooks out whose competence has been woefully revealed over #Pulwama https://t.co/RcUgHw5DN5""",Sagarika,Positive
b'Brutal from #Manjultoons https://t.co/8zPOlef5Si',Sagarika,Negative
b'PM Modi was busy shooting film in Jim Corbett when nation was mourning Pulwama attack: Congress https://t.co/zNApcOyNqD via @indiatoday',Sagarika,Negative
b'Thousands of Farmers Gather at Nashik to Participate in Kisan Long March https://t.co/vygsGqEFrV',Sagarika,Neutral
b'Terrible timing for yet another glittering photo op.. https://t.co/C8zmjlbGM0',Sagarika,POsitive
"b'The intriguing refusal of the Modi government to mourn even for a single day for the Pulwama catastrophe, beyond the showy photo ops but bounce right back into campaigning and programmes without a pause is strangely numbing'",Sagarika,Negative
b'@jomalhotra @vinodjose Yawn .. bye',Sagarika,Negative
b'Meghalaya governor @tathagata2 is in violation of the Constitution and must be sacked now from the high office he holds. A constitutional functionary calling for the systematic ostracism of Indian citizens is a fit case for immediate dismissal. #SackMeghalayagovernor https://t.co/lF9DRddaTA',Sagarika,Positive
b'First rate piece from @SushilAaron. A must read https://t.co/oAlGLAuPPe',Sagarika,Neutral
"b'\xe2\x80\x9cWhy does the Modi govt want to play with the lives of people and talk war just before a Lok Sabha election? What action has it taken these five years?\xe2\x80\x9d asks @MamataOfficial | India News, The Indian Express https://t.co/zwnw4IX8VK'",Sagarika,Negative
"b'Stay strong and give it back with gusto! (as you are) Unfortunately we journos have to stay on @Twitter as its a news wire, else would have quit ages ago https://t.co/dYDl2mtiOT'",Sagarika,Positive
"b""The spirit of India in action. Strangers step in to rescue, feed stranded and scared Kashmiris, 'Kolkata for Kashmir' is set up - Times of India https://t.co/yGYAUGYJIb""",Sagarika,Positive
"b'Shocking and disgusting attacks on @BDUTT, deeply disappointed in you @Twitter @TwitterIndia https://t.co/i4EY740EnD'",Sagarika,Neutral
"b'The central bank opens its coffers. RBI to pay Rs 28,000 crore as interim dividend to Modi government.  https://t.co/SwTiagiKFi via @economictimes'",Sagarika,Negative
"b'The army alone can\xe2\x80\x99t sort out the mess that has been made in J&amp;K while politicians and administrators take a back seat, an integrated policy is needed, says former army chief VP Malik on @IndiaToday'",Sagarika,Negative
b'Thanks \xf0\x9f\x99\x8f https://t.co/1AWvs1pTFx',Sagarika,Positive
b'How to reach out in Kashmir: lessons Narendra Modi can learn from Manmohan Singh. Re-upping my take in TOI today. https://t.co/8D0BkWEfOw',Sagarika,Negative
b'This is astounding. Request all media colleagues to please check and double check before putting out photos https://t.co/G7a7Db8YmB',Sagarika,Negative
b'Reaching out in Kashmir: What Narendra Modi can learn from Manmohan Singh. My take in @timesofindia:  https://t.co/8D0BkWmEpW',Sagarika,Negative
b'Reaching out in Kashmir: what @narendramodi can learn from Manmohan Singh (and @capt_amarinder ) : My take in @timesofindia https://t.co/8D0BkWEfOw',Sagarika,Negative
"b'Questions that every patriot who holds her country to the highest standards, must ask. #Pulwama https://t.co/n2Mw7VHCCq'",Sagarika,Negative
b'Kudos Infosys Foundation @Infosys_nmurthy https://t.co/YgoMO3D6la',Sagarika,Positive
b'The rare Indian politician with gravitas who understands statecraft. Doesn\xe2\x80\x99t fawn and posture by turn @capt_amarinder https://t.co/2WdSCHMS4P',Sagarika,Positive
"b'Prowling the streets for Kashmiris, endlessly trawling social media for ""traitors"", vowing to attack, lynch, boycott. Everyone is to blame, except their own cadres of poisonous bigots #Pulwama https://t.co/xUrOENOUmv'",Sagarika,Positive
"b'Pulwama attack fallout: Kashmiri students in Dehradun allege attacks by Bajrang  Dal, VHP activists https://t.co/bsIRrT3gi0 via @TOICitiesNews'",Sagarika,Neutral
"b""Have we gone insane? STOP these disgusting attacks on innocent #Kashmiris &amp; #KashmiriStudents IMMEDIATELY. They are our family! Alert pro-active law enforcement pls! Lets not descend into anarchy &amp; divisiveness but stand tall to defend India's best values #Pulwama""",Sagarika,Positive
b'Hard headed and clear eyed analysis from @PravinSawhney : a must read https://t.co/Gw9a7H1Vkc',Sagarika,Negative
"b'Statesmanlike, empathetic but  tough from @capt_amarinder https://t.co/VVS2XAHpYG'",Sagarika,Positive
b'Can\xe2\x80\x99t resist sharing for the social media infantry https://t.co/TgY4Zo1jIU',Sagarika,Positive
b'How utterly heartbreaking to see CRPF personnel carrying the coffins of their fallen brother soldiers. Doing their sad duty to the end. #Pulwama',Sagarika,Neutral
b'Disastrous optics to smile and wave 24 hours after #Pulwama https://t.co/DwfMNECzBq',Sagarika,Neutral
"b""Show must go on or in deep denial that the worst terrorist attack in the Kashmir Valley has just taken place and 40 soldiers have lost their lives? Close your eyes and pretend it didn't happen? #Pulwama https://t.co/KERBUf70Qv""",Sagarika,Negative
"b'Ridiculed, scoffed at, vilified, the unassuming Prime Minister who as FM created real change in Indian economy, brought relative peace to J&amp;K, initiated Aadhar, GST today being copied by the current dispensation. Yes, history will be kind to #ManmohanSingh https://t.co/9gbLJimcbt'",Sagarika,Negative
b'There has been a 94% increase in deaths of security personnel in J&amp;K in last four years. https://t.co/RBcgOUXntW via @IndiaSpend',Sagarika,Positive
b'Interesting initiative https://t.co/sDE8uHxqDQ',Sagarika,Positive
b'J&amp;K Governor admits intelligence failure and being taken by surprise at the rise of a terrifying new entity in Kashmir: local youth turning into suicide bomber. https://t.co/kCqlxJqnmS',Sagarika,Negative
b'Bhakts screeching don\xe2\x80\x99t attack govt but let\xe2\x80\x99s focus squarely on the utter failure of security establishment in taking basic precautions while soldiers were in transit. A grim horrible tragic reminder of the perilous state of national security. Prayers for martyrs #Pulwama',Sagarika,Negative
b'Scorpio SUV With 350 Kg Explosives Rammed CRPF Bus: 10 Points https://t.co/89OIfrDDIr via @ndtv',Sagarika,Negative
"b""The Modi government has completely messed up Kashmir policy, today we're seeing a mutation in terrorism, not run from Pakistan, but domestic local Kashmiris turning to terror, its a very very serious situation, says Manoj Joshi defence expert on @IndiaToday TV""",Sagarika,Negative
"b'Mr Jitendra Singh, there are no ""apologetic"" mainstream Kashmiri politicians in power in J&amp;K at the moment. Its under President\'s Rule, central rule, rule by Delhi. Hope you know? #Pulwama https://t.co/LcQPuRY452'",Sagarika,Negative
"b'TERRIBLE attack in #Pulwama. An SUV with 300 plus kg of explosives rammed into a CRPF convoy on highway, death toll now 44. 300+ kgs of explosives?! How  could there not have been intel, tip off on such a huge haul and plan to attack a security convoy on the highway? #Pulwama'",Sagarika,Neutral
b'Time and time again the courageous CRPF is in the frontline of attacks and are martyred in their valiant attempts to keep India safe. What a tragedy and what an utter failure of govt policy in J&amp;K. #PulawamaTerrorAttack',Sagarika,Negative
"b'Heart goes out to the families of the dead, families suffer, innocents die while incompetent politicians fail to keep citizens safe and themselves remain cocooned in VIP security. #Pulwama'",Sagarika,Negative
"b'Pathankot, Uri, CRPF India\xe2\x80\x99s hardest targets have been hit while a hopeless directionless  government trumpets videos of its so called surgical strikes and stages mythological shows with religious symbolism and pours communal poison. Get real! #Pulwama'",Sagarika,Negative
"b'Shocking terror attack in #Pulwama. Incompetent warmongers among political class posturing, swaggering&amp; speechifying yet unable to create a genuine policy framework to fight the gun or devise strategic steps against terrorists are squarely responsible for death of innocents.'",Sagarika,Negative
b'The importance of being Nitin Gadkari in a big election year - https://t.co/sar3eoX8vV via @Shareaholic',Sagarika,Positive
b'#ScrapSection124 #ScrapSection124 #ScrapSection124 https://t.co/otX65jvKDp',Sagarika,Negative
b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f Thanks Mehboobaji. The future is female \xf0\x9f\x98\x80 https://t.co/79uY6GvR41',Sagarika,Positive
"b'Should a democracy be governed by laws not enacted by its parliament? With UAPA, NSA, already in existence to deal with terrorism, sedition section quite redundant except to muzzle intellectuals/ dissenters https://t.co/xNeVI4wNsl'",Sagarika,Negative
"b'Sedition on JNU students, sedition on Arundhati Roy, sedition on Kudankulam protestors, now sedition on #AMU students: Section 124 is colonial era monstrosity, ludicrous, outrageous and offends Indian democracy, it MUST GO #ScrapSection124'",Sagarika,Negative
"b'@aakachandra @KapilSibal @INCIndia Public life must be held to the highest possible standard and those who are ""leaders"" must defend politics as an institution. Mindless careerism inevitably leads to ethical breach'",Sagarika,Negative
"b""Quite bizarre that @KapilSibal is #AnilAmbani's counsel when Mr Ambani is @INCIndia prime target. Typical political doublespeak needs to urgently end https://t.co/sUGLs2UuDz?""",Sagarika,Negative
b'The CAG report is a sharp indictment of defence procurement as a whole in India. My view on @ETNOWlive tonight https://t.co/LP9mvSJTQO',Sagarika,Negative
"b'Banging away at the #RafaleDeal could be a case of @RahulGandhi exhausting his political capital on this single focus campaign. So far SC, CAG have given relief to govt. #Rafale as I found in election coverage in MP has no resonance on ground. My view on @ETNOWlive tonight https://t.co/33CWAXOm5Q'",Sagarika,Negative
b'CAG report on Rafale raises concerns on Letter of Comfort over sovereign guarantee https://t.co/zHRBbiz8rJ via @timesofindia',Sagarika,Negative
"b'Sedition against #AMU students for protesting against hate-spreading Repulsive TV? @Uppolice: student protests against a propaganda and hate spreading TV channel is not sedition, it is constitutional duty. Drop sedition charge at once https://t.co/rBUiY5xxWp'",Sagarika,Negative
b'The Modi govt needs to woo global business leaders instead of summoning international CEOs like @jack to India to feed right wing nationalist frenzy &amp; assuage frivolous complaints from internet trolls. @timesofindia editorial: https://t.co/GqJSdRMHsA',Sagarika,Negative
"b'Shocked, disgusted to hear this. Repulsive TV is full of ugly thugs not reporters https://t.co/u9cyixYUn9'",Sagarika,Positive
"b'There is a godawful stink emanating from the #RafaleDeal . The taxpayer has an urgent right to know why her money was spent the way it was, why procedures were bypassed, why Mr #AnilAmbani was given contract. @PMOIndia must make a full statement. https://t.co/KuSSqtwgn9'",Sagarika,Negative
b'Chhattisgarh police clean chit to Nandini Sundar in murder case | india news | Hindustan Times https://t.co/UaFTMcdyfR',Sagarika,Positive
b'Another outrage: @jigneshmevani80 not allowed to speak at his alma mater. A mighty regime is so terrified of challenge https://t.co/YqeZWR1I43',Sagarika,Negative
"b""Bhupen Hazarika's family says no to the #bharatratna in protest over the disastrous Citizenship Bill that the Modi government is pushing https://t.co/3sWiuVP28u""",Sagarika,Negative
"b'Effective political choreography by @INCIndia today in #PriyankaGandhi road show. But with a 6-7%vote share and no local leaders, Congress &amp; Priyanka have a mountain to climb in UP. I share my view on @ETNOWlive https://t.co/aNBsY78pb9'",Sagarika,Negative
"b'Sight of a regally waving #PriyankaGandhi from atop a truck surrounded by SPG not the best political debut. Indira Gandhi would\xe2\x80\x99ve gone on foot, amidst the crowd. Learn from @MamataOfficial : always the padyatra, rather than road show'",Sagarika,Positive
b'Talking about Indians and liberal values  #WhyIAmALiberal https://t.co/mlrCkhIhwi',Sagarika,Positive
"b'When a person is lynched for eating the food of his choice, the Constitution itself is lynched: Justice Chandrachud. https://t.co/FiE6A1CAXZ'",Sagarika,Positive
b'Why do authors have to be \xe2\x80\x98moral\xe2\x80\x99? Because their publishing contracts tell them so https://t.co/4xt3Orzb37',Sagarika,Negative
b'Chowkidar government forgets to put in anti-corruption clause in #RafaleDeal https://t.co/Ik0zsAJaTf',Sagarika,Negative
b'@jomalhotra Totally agree. Has totally destroyed TV news in his demented jealousy of Rajdeep and Prannoy',Sagarika,Negative
b'Is the Opposition back with a bong? Monday humour for you from me https://t.co/Bkbt2BuX0I',Sagarika,Negative
b'Modi government waived anti-corruption clauses in Rafale deal https://t.co/hDZ22dwh0S',Sagarika,Negative
b'@DILIPtheCHERIAN @Veroniqueffelec Challenge accepted. Here\xe2\x80\x99s one of my all time faves and I\xe2\x80\x99m choosing @amritat for hers! https://t.co/t6W2DaBtYa',Sagarika,Positive
b'Thanks doc Madhu. Happy Basant Panchami to you and family https://t.co/M7bwhwe7lW',Sagarika,Positive
"b'Journalists, business folks, art world, Bollywood icons, almost everyone seems terrified of the Big Government and its immense powers. Successive regimes have incrementally robbed us of freedom and turned citizens into craven statists. Push back the Big State!#WhyIAmALiberal https://t.co/cEZudLmNYT'",Sagarika,Positive
"b'What a disgusting display of  officious mediocrity, busily genuflecting  before the government while insulting a great artiste like Amol Palekar. That\xe2\x80\x99s why the govt needs to GET OUT of art/ art bodies and why they are wallowing in a swamp of decay https://t.co/lLbw3ZsOlK'",Sagarika,Negative
b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f Was impressed by your open-ness to criticism..esp preposterous and apalling clamping of NSA on cattle transporters in MP https://t.co/NnUsjYXmL8',Sagarika,Negative
b'Thank you @ProfCong for inviting me to talk to you and for weathering my attacks on @INCIndia and it\xe2\x80\x99s functioning ! #WhyIAmALiberal https://t.co/kbO9WzwsNo',Sagarika,Negative
b'Thank you. Look forward to being with you https://t.co/e7p4ID8wVY',Sagarika,Positive
"b'Will be speaking on being liberal and a believer in individual liberty at St. Xavier\xe2\x80\x99s College, Mumbai tomorrow. #whyIAmALiberal . Hope to see you! https://t.co/uOUge1VqNE'",Sagarika,Negative
"b'Earlier para just as damning: discussions with JS PMO are ""contradictory to the stand taken by MoD"". From Parrikar note clear that PMO\'s deviations had already been accepted,thus ruling party politicians trying to dismiss Defence Ministry officials as ""overreaction"". Sad sell out https://t.co/oOrjLnp5G5'",Sagarika,Negative
"b'How India\'s #DefenceMinistry was sidelined by the ""parallel negotiations"" between @PMOIndia and the French. Why were these ""parallel negotiations"" so important for PM Modi? #RafaleDeal https://t.co/ELyr5f4Lcl'",Sagarika,Negative
b'Inspiring to be in conversation with Lt. Cdr Vartika Joshi leader of the INSV Tarini expedition. #ETWomensForum https://t.co/DMAWbSm93t',Sagarika,Negative
"b'Delighted to moderate a wonderful panel of women philanthropists, donors of personal wealth for the public good. 3 cheers for Rohini Nilekani, Vidya Shah and Kiran Nadar #ETWomensForum 2019 https://t.co/jgepbyCQKb'",Sagarika,Positive
b'A wonderful review of #WhyIAmALiberal from liberal activist @sabhlok . He calls it an excellent and urgent book to educate Indians on the notion of individual liberty. fyi @PenguinIndia https://t.co/UFjqg37gZ8',Sagarika,Positive
b'Utterly delightful to meet the stunning mountaineers Tashi &amp; Nungshi Malik. They are rock stars https://t.co/qQuVydw7gO',Sagarika,Positive
"b""'What use is a degree if I sell eggs?': The job crisis under Modi https://t.co/rM7XbB4tca""",Sagarika,Negative
b'This should immediately be made public. As should journalists/ commentators  working for any political party https://t.co/RQGuBEVNRL',Sagarika,Negative
b'A day of super conversations between exceptional women ahead. Register here for @ETWomensForum in Mumbai tomorrow : https://t.co/sGDFQeDKHo',Sagarika,Positive
"b""As #RobertVadraFacesED we can turn history's pages and remember not Priyanka's grandmother but her grandfather the popular stellar parliamentarian Feroze Gandhi, spotlessly clean idealist who relentlessly targeted corruption in his own Congress govt and forced resignations""",Sagarika,Negative
"b'PGV leading the TV cameras by the nose today, general secretary as Pied Piper https://t.co/GzeZLDZZXb'",Sagarika,Positive
b'Register here for @ETWomensForum 2019 here and be a part of conversations between outstanding women from across the world #powerofhalfbillion https://t.co/Hav3DE4gCM',Sagarika,Positive
b'Very happy to join @JhaSanjay &amp; @ProfCong Mumbai to talk about being liberal. #WhyIAmALiberal @PenguinIndia https://t.co/JZpKPAWtOA',Sagarika,Positive
b'Soon we will need to partake of a Patiala peg of clean air! https://t.co/11ZUuXJBRG',Sagarika,Positive
b'Interim Budget falls short on a key promise made by Modi; creating jobs https://t.co/uT5FzSwovf',Sagarika,Negative
b'The Modi Big State uses government power to throttle competition and concentrate power in friendly corporate giants. https://t.co/AaMdc1CXEy',Sagarika,Negative
b'And its almost time for the @ETWomensForum in Mumbai! Delighted to be here',Sagarika,Positive
b'Pure genius https://t.co/9IZVF5AHQz',Sagarika,Negative
"b""Kolkata top cop #RajeevKumar can't be arrested but must co-operate with #CBI, rules apex court https://t.co/e4T2jjp5RK""",Sagarika,Negative
"b'How India\xe2\x80\x99s senior most police officer got bumped out of the race for CBI chief. This may be the last glass ceiling I encounter, she writes.https://t.co/QMK4SGETZi'",Sagarika,Negative
"b'Politicians, political parties and government: GET OUT of religion. #WhyIAmALiberal https://t.co/OCuplVg9yX'",Sagarika,Negative
b'Citizens have to be completely transparent to the Big State but the Big State is protected by complete secrecy. #WhyIAmALiberal https://t.co/aplZ4NI46s',Sagarika,Negative
b'Delighted to be at @ETWomensForum https://t.co/4Neb3ginm2',Sagarika,Negative
"b'My week on Twitter \xf0\x9f\x8e\x89: 11.8K Mentions, 21.8M Mention Reach, 20K Likes, 4.38K Retweets, 6.93K Replies. See yours with https://t.co/IgjuMjOzHU https://t.co/XRfaKtftDO'",Sagarika,Negative
"b""Midnight dismissal of #AlokVerma and sealing of #CBI office, now Sunday night knock on Kolkata police chief's home, somebody in the Modi government clearly likes to operate under cover of darkness""",Sagarika,Negative
b'Important question sir https://t.co/QhZiNhj6tU',Sagarika,Negative
"b'In case any police commissioner of any state is not ""co-operating\' with CBI, the proper procedure is to first take state govt functionaries like chief secretary or CM into confidence, or first get a court order: former CBI chief AP Singh. #WestBengal'",Sagarika,Negative
"b'Unlike his predecessors, the Indian PM Modi has never taken an open press conference in his five year tenure. What has he got to hide, asks @guardian in a stinging editorial. https://t.co/uhrtB9U7A4'",Sagarika,Negative
"b'The arrest of #AnandTeltumbde was \xe2\x80\x9cillegal\xe2\x80\x9d and \xe2\x80\x9ccontemptuous\xe2\x80\x9d of SC order,  holds court. https://t.co/ffxoSH8T2e'",Sagarika,Negative
b'On @ndtv big fight I share my view that hyperactive Modi govt now driven by trying to replicate the 282 figure of 2014 and thus trying to hit every opportunity for a six. #PoliticsofBudget https://t.co/ROKhFm5OLV',Sagarika,Negative
b'@waglenikhil Super !',Sagarika,Positive
"b'@someshjha7 @anjileeistwal Wah, kya scoop hai @someshjha7 ! well done'",Sagarika,Negative
b'Many thanks for a great evening @TheQuorumClub https://t.co/cVpWDEXn7B',Sagarika,Positive
"b'In India these days  murderous goons roam free and intellectuals are arrested. Another thinker and scholar targeted. Outrageous arrest of #AnandTeltumbde at 3.30 am, in violation of SC order that had stayed his arrest. #ReleaseAnandTeltumbde immediately'",Sagarika,Negative
"b'India\xe2\x80\x99s Leader Is Accused of Hiding Unemployment Data Before Vote, says the New York Times. https://t.co/sdrUXRBqQq'",Sagarika,Negative
"b'This is a cash for votes budget, its in total violation of parliamentary norms to present a full Finance Bill with various expenditures, amending Income Tax etc when only a vote on account is allowed before polls, says @YashwantSinha on @IndiaToday #Budget2019'",Sagarika,Negative
b'\xf0\x9f\x99\x8f @juggernautbooks https://t.co/n5YYuDqL4q',Sagarika,Negative
"b'Sops, cash for votes, rebates, reliefs, the Modi Big State is the extractive State that is transforming citizens into beggars with arms ever outstretched for crumbs from Mai baap sarkar. Reforms? Real change? Nope! This is Hindutva socialism in full bloom #Budget2019'",Sagarika,Negative
b'The first time the Union Budget has been delivered in Hinglish. Neither English nor Hindi https://t.co/MjV1c6Vekt',Sagarika,Positive
"b'@oddestman Good to hear from you, Mr Godboley. Your letter was so witty, I couldn\xe2\x80\x99t resist posting it! thanks for your kind words on us @timesofindia writers \xf0\x9f\x99\x8f'",Sagarika,Positive
b'Excited to be at @ETWomensForum https://t.co/mjBo5cYnJt',Sagarika,Negative
"b'In 2017-18, India hit the highest ever unemployment rate since 1972-73. https://t.co/LudCcQPZmP'",Sagarika,Negative
"b'My talk at Natarani, Ahmedabad on #WhyIAmALiberal @PenguinIndia https://t.co/NHi3bNtqFa'",Sagarika,Positive
"b'@falgunivasavada @LovAmit @ROHITKUMBHOJKAR @siddtalks Madam, you Sanghis are exactly similar to hardcore militant communists, only colour of your flag is different. You play politics of violence, you are intolerant of dissent and you suffocate economy through state control.'",Sagarika,Negative
b'Astronomically high unemployment rate in 2017-18 among young males. No wonder Modi government so keen to bury this NSSO report https://t.co/uXAf7g7Wm5',Sagarika,Negative
"b'@utterflea @superzero_ Yes sir, you may not be in favour of meat eating or non-vegetarian folks. But as long as we have a democratic Constitution non-vegetarians are not traitors to the nation. Is that possible for you to understand?'",Sagarika,Positive
"b'In 2017-18, (the high noon of Modi ) unemployment hit a four decade high of 6.1% says NSSO survey. Moditva is bad economics! https://t.co/AmmY7nQKLQ'",Sagarika,Negative
b'So one of the more surreal conversations I had in Ahmedabad last evening was trying to argue with a group of 20 somethings why eating meat is not an \xe2\x80\x9canti Hindu\xe2\x80\x9d \xe2\x80\x9canti national\xe2\x80\x9d act of high treason. #dementedSanghis',Sagarika,Negative
b'@maheshwatharkar It is misguided fantasy to think China model can be replicated in India with our highly varied population reliant on informal economy &amp; services. Thought control will suffocate Indian economy',Sagarika,Positive
"b'Modi believes he\xe2\x80\x99s good for business, but he\xe2\x80\x99s a statist who believes in Big State power &amp; thought control. That\xe2\x80\x99s why the Hindutva Big State is good for corporate oligarchs but bad for citizen- entrepreneurs.#WhyIAmALiberal'",Sagarika,Negative
"b'Ahmedabad reminds me of Kolkata in heyday of Left thought control. Bludgeoning State dominance has pulverised civil society, polarising politicians have trapped citizens in hatred &amp; prejudice. Unless there\xe2\x80\x99s freedom for the mind, there can be no freedom in economy!'",Sagarika,Negative
"b'Hindu Mahasabha stages Gandhi assassination event, saffron clad aiming guns at Gandhi, mock blood spilling out. Bloodlust  &amp; murder is \xe2\x80\x9cHindu\xe2\x80\x9d? While Modi poses with charkha his Sangh parivar proudly re-enacts Bapu murder? India teetering on brink of generalised mental illness https://t.co/jMTD4bkbHj'",Sagarika,Negative
b'Very pleased to receive caricature of myself by extremely talented artist Nirmish at Natarani event in Ahmedabad https://t.co/m20dhxn0Xt',Sagarika,Positive
b'Pure joy to give a talk this evening at the aesthetically renovated Natarani theatre in Ahmedabad: beautiful space for free thought and speech created by dear friend @mallikasarabhai https://t.co/ZJttj9m2H7',Sagarika,Positive
b'Thank you to @ProfCong for inviting me to speak about #WhyIAmALiberal in which I don\xe2\x80\x99t spare any political party! https://t.co/j0N9YxqwFm',Sagarika,Negative
